API WELL NUMBER,Nearest_Well_km
34075615080000,220.26370181971444
34075615110000,218.76917840243055
34075615190000,216.56426760483413
34075615220000,222.06281945119798
34075210660000,218.9423914539123
34075210810000,227.14322486035638
34075211240000,227.535011109194
34075211280000,221.13325551841513
34075211470000,213.90473625143272
34075211610000,215.2149389585183
34075211730000,213.9479705373938
34075212470000,211.43591109576408
34075212520000,214.18027416447325
34075212670000,226.8328107104716
34075212710000,211.07867959520405
34075212740000,212.1755586538389
34075212770000,227.28354354160768
34075212940000,222.9698454111968
34075212970000,237.19730555519533
34075213150000,226.69951267730892
34075213730000,237.6085286797098
34075213790000,220.95156037147433
34075213800000,236.43200822318576
34075213920000,223.80199343483991
34075213930000,225.1486551116454
34075213980000,214.14069055296534
34075214040000,228.2213971230549
34075238770000,236.38874217322623
34075238850000,235.95277936252586
34075238900000,236.60683440668905
34075238920000,240.6240528894017
34075239070000,237.22565976544627
34075239090000,237.20721511097702
34075239960000,238.6089471725031
34075240010000,234.74833659716234
34075240110000,235.5615842041893
34075240450000,235.06688078294368
34075240530000,235.7382568147436
34075240610000,238.77886195375686
34075240750000,233.04999570675778
34075240760000,237.46305362830114
34075240770000,237.3140875701354
34075609490000,234.1831880700486
34075609590000,233.6519642732035
34075610160000,232.60758316478427
34075610410000,228.91564317124977
34075610600000,230.52570948537203
34075610610000,230.72740264547178
34075610930000,231.53670963032417
34075206020000,231.6370011457595
34075207160000,233.47926832209592
34075207260000,232.25517584529246
34075207880000,230.26212022698928
34075208600000,237.84471181568333
34075209140000,233.74999718168465
34075209190000,236.2229955309578
34075209440000,238.94949198710918
34075209680000,234.8406325120537
34075209800000,238.6681437124066
34075210110000,238.44188184587532
34075210440000,238.32323640904525
34075212110000,230.39718678077534
34075212460000,224.90770518377224
34075212540000,219.37671368772632
34075212700000,225.71409962176656
34075212750000,225.67323675156152
34075212860000,219.8556379489369
34075212980000,225.80430680786435
34075213080000,219.4427645280033
34075213090000,213.09402545717876
34075213170000,226.0109938617275
34075213200000,220.60543103182903
34075213210000,213.69379988507913
34075213230000,213.0375478732777
34075213590000,221.5350644126043
34075213830000,225.71842914023202
34075214000000,228.80700222542507
34075214010000,255.99658905318796
34075214030000,256.3369855305898
34075214050000,256.6082260021918
34075214070000,257.3145329786418
34075214100000,248.86496504832343
34075214130000,226.88592025023416
34075214140000,219.11287059044085
34075214180000,254.23769941526103
34075214190000,254.878662680966
34075214210000,253.64664810880012
34075214220000,255.5392906844349
34075214240000,254.2641052256101
34075214250000,229.40542313430626
34075214260000,227.44756395232423
34075214270000,254.4960475426175
34075214340000,248.49548089812015
34075214360000,247.96222767072317
34075214420000,211.46541104643106
34075214450000,250.33951852271497
34075214460000,227.18843432586473
34075210550000,230.6053609791504
34075210840000,237.99048839683263
34075210920000,231.0727229870348
34075211600000,232.90424899078872
34075211670000,233.14822406272734
34075211770000,232.40917553949163
34075211870000,236.85951926161798
34075212100000,236.03198337050227
34075212500000,236.7069257068228
34075213410000,238.1198120759924
34075213690000,237.73207905529173
34075214990000,238.03472110997458
34075215830000,234.16050646579572
34075216250000,235.06828292174936
34075241200000,235.39568770134946
34075241230000,236.68863404840837
34075241670000,239.04895978039366
34075241810000,240.50428625984324
34075241820000,239.89070641731004
34075241830000,240.67993306777524
34075242380000,235.41342897780996
34075242390000,234.9408021110037
34075242400000,234.99168759234115
34075242520000,234.35544174344744
34075242670000,237.60059737768304
34075242930000,235.5873266744086
34075243060000,237.6049979471893
34075243290000,236.99531158979337
34075243330000,232.55534881547902
34075243360000,238.97025976249935
34075243700000,238.2412621332041
34075243840000,234.7938456193378
34075243920000,236.74730526016396
34075244270000,234.82261529088905
34075214480000,251.22581789706646
34075214490000,255.2123148383835
34075214570000,250.5975451389522
34075214600000,207.54437087008495
34075214620000,249.43909522896942
34075214660000,209.9608194727221
34075214690000,251.37572831766417
34075214710000,226.63580970879394
34075214770000,229.14308141914006
34075214780000,257.87052505697164
34075214790000,247.8281538743463
34075214870000,257.68515215597716
34075214880000,231.79416716979767
34075214930000,259.17955186445505
34075214940000,256.6365791874942
34075214970000,219.11317228213235
34075215060000,257.7083664660153
34075215070000,258.4155373471467
34075215290000,247.42261258988214
34075215300000,252.10847606535967
34075215340000,218.80136269112776
34075215350000,219.14527789253611
34075215390000,247.15853027626855
34075215460000,250.36822077433635
34075215530000,253.67600541872233
34075215560000,248.15865747894682
34075215640000,213.98819874771155
34075215700000,254.35066715130853
34075215750000,227.5223145576006
34075216050000,255.7794901798303
34075223640000,211.80370263632693
34075223680000,233.42362569165888
34075223720000,232.72061156850876
34075223750000,217.88874277404454
34075223760000,217.92053269370894
34075223770000,217.59543608819203
34075223780000,217.4069910832445
34075223940000,233.57350110317293
34075223970000,232.95348945808604
34075223990000,227.17215112650112
34075224100000,215.35748378262593
34075224110000,216.02244977573042
34075224130000,232.52952838442923
34075224140000,232.8621235622385
34075224150000,232.47877316106553
34075224160000,232.14617532132235
34075224240000,231.2791523799829
34075224250000,231.60971311618195
34075224340000,222.67795820129083
34075224410000,217.40550728055877
34075224420000,217.3717815303767
34075224440000,219.80086886180996
34075224540000,216.95334229226785
34075224560000,215.67582306375553
34075224630000,222.95644392778217
34075224850000,227.98827777590307
34075224860000,217.65138418641305
34075224870000,217.72321902315684
34075224890000,218.37258838601963
34075225010000,226.89190722959387
34075225200000,215.93466376952708
34075225280000,204.9289029639936
34075225320000,219.04829064041442
34075225330000,218.55511428142182
34075225380000,205.8874682784257
34075225450000,223.7890715048991
34075225460000,220.31366266909424
34075225470000,219.9689943777876
34075225480000,219.84066102742966
34075225490000,218.81072727318704
34075225530000,219.07929508967544
34075244370000,236.0170684465571
34075244460000,238.64083187961293
34075244480000,240.85007239586898
34075244500000,239.10526365922667
34075244510000,240.30719279203365
34075244580000,238.11595834717255
34075244680000,240.31643028947926
34075244750000,234.51917269184557
34075244760000,235.25453938925872
34075244830000,234.7979101645769
34075244870000,237.81365213788482
34075244980000,237.28597031160905
34075244990000,241.03338993660222
34075245010000,232.28185324451064
34075245090000,233.75089328810694
34075245260000,233.30739652561928
34075245520000,238.21532037571086
34075245530000,238.68653085908764
34075245550000,237.10840405771415
34075245560000,237.65736631156707
34075245580000,242.00415065757488
34075245590000,242.29879547088137
34075245600000,241.917685714508
34075245620000,238.90174765913355
34075245730000,238.15043004569347
34075245750000,239.50089468917162
34075245880000,234.34829113932383
34075246350000,232.6590611217128
34075246370000,233.35542082342255
34075246390000,232.27360620712318
34075246510000,234.28787362993074
34075246660000,234.57519207564764
34075246730000,234.37003804017033
34075246750000,233.35590555359573
34075613470000,227.92154986917586
34075613500000,226.71855084172412
34075613520000,227.49206504505156
34075613530000,227.84825304733306
34075613550000,226.84566526071904
34075613600000,228.07837092913613
34075613640000,228.58783110133297
34075613650000,228.78518568646166
34075613670000,228.4488859764522
34075613680000,228.81244141867316
34075613710000,228.38872735152907
34075613730000,228.491309363915
34075613810000,229.25193909317574
34075613830000,228.45140825570292
34075613910000,226.91965327985034
34075613920000,226.8140914125662
34075613930000,227.25144339927644
34075613950000,227.2100544682506
34075614240000,226.79040801697496
34075614260000,225.70481458771647
34075614290000,225.882541704868
34075615330000,224.05821591453594
34075615360000,232.74692597160973
34075207830000,225.27837133940994
34075207840000,225.56167680899256
34075208060000,226.70266592420882
34075208160000,225.01313927600506
34075208170000,225.93448031109946
34075208180000,228.8193203255601
34075208190000,229.94095472711948
34075208200000,228.42650438472998
34075208270000,224.20274666324448
34075208330000,224.2572901743786
34075208540000,225.37248950387337
34075246870000,234.60678425114327
34075246940000,233.9060973710656
34075246990000,234.61213806199015
34075247240000,234.5893206453197
34075247610000,233.51732247432133
34075247720000,239.6004646695524
34075247880000,234.7607940215333
34075248020000,237.1321192481529
34075248270000,234.4884412233669
34075248290000,234.86416776554432
34075248320000,238.5067438202632
34075248330000,238.75268802248237
34075248340000,233.14512092722157
34075255490000,240.49309096810399
34075255590000,238.310036370948
34075600130000,230.173076985659
34075225540000,218.63232381058927
34075226040000,216.47930204088678
34075226050000,216.2777831101421
34075226100000,208.9452902409086
34075226130000,218.6063366891836
34075226140000,218.2878962069585
34075226150000,218.84249476910043
34075226160000,218.99352707448608
34075226200000,218.43305356704403
34075226320000,230.8489082477195
34075226370000,214.35925696966774
34075226380000,224.12726421623688
34075226390000,223.92473100432042
34075226400000,218.17711207126976
34075226410000,223.03291896721132
34075226430000,222.74192533541012
34075226450000,215.87702871061242
34075226460000,226.94154087249277
34075226520000,232.60387338325717
34075226580000,219.71839824775478
34075226590000,217.94154687479357
34075226600000,217.7847192683576
34075226610000,217.9601705573139
34075226660000,220.63441251728133
34075226670000,211.8692557348097
34075226680000,221.97577594475672
34075226720000,221.90401884385045
34075226800000,232.92427153064634
34075226870000,217.8894030809859
34075226900000,205.40926981390734
34075226930000,235.48511816120083
34075226990000,228.16737172143726
34075227000000,227.82902106739996
34075227060000,233.26806008244716
34075227070000,222.52961845230973
34075208620000,225.28553082844215
34075208950000,229.22318956225976
34075211840000,244.50222716086668
34075211920000,244.83351818623336
34075211980000,243.97115394418304
34075212080000,243.57863504880987
34075212120000,242.99193359677716
34075212150000,242.2746082414236
34075212170000,243.85915367044115
34075212200000,243.72134827895934
34075212240000,242.68029386210299
34075212250000,244.8611572364938
34075212280000,241.82317874336104
34075212350000,242.50742219871083
34075212380000,244.37311089440325
34075212550000,224.01829196857562
34075212590000,228.700324112645
34075212610000,243.9649258046066
34075212660000,240.20141787002265
34075212760000,245.3582197575799
34075212900000,246.21015249449798
34075213050000,244.79800478053818
34075213060000,244.0566726024819
34075213070000,245.7075163484901
34075213180000,245.02346635017523
34075213220000,244.46900102584019
34075213330000,243.27438151081046
34075213350000,245.7620409674099
34075213440000,241.35028870548865
34075213570000,240.66927937885643
34075213620000,227.79427111418502
34075213630000,226.55617850737056
34075213670000,242.09268983021033
34075213680000,225.57792189899018
34075213860000,246.655737023355
34075214150000,247.51495961911132
34075214120000,227.74601493096603
34075214170000,238.22338400091633
34075214410000,219.6230175083183
34075214440000,219.53055900530813
34075214500000,218.36935429221873
34075214550000,228.57125513428107
34075214740000,229.22671089484203
34075214810000,221.24565873264
34075214960000,249.76219843018401
34075215100000,226.50173084723573
34075215170000,245.29963284964862
34075215430000,249.90110724507184
34075215440000,247.14497230960703
34075215500000,248.8370117810674
34075215510000,246.50902683876063
34075215590000,251.37716559349474
34075215630000,246.4368127720196
34075215690000,243.2799716167766
34075215740000,244.70952652137308
34075215790000,248.0179173701972
34075215860000,244.35623105025925
34075215880000,246.47101762937217
34075215890000,244.15074357941714
34075215910000,246.16033502764873
34075215970000,220.994870263354
34075215990000,245.80087713418777
34075216010000,249.5972106389349
34075216080000,247.31768513381704
34075216090000,237.69202253399095
34075216140000,244.7990096930273
34075216160000,251.064239654746
34075216170000,248.97237963746562
34075216180000,244.54237350125783
34075216200000,246.1745529711807
34075242960000,223.42077231883968
34075227110000,230.0048425710084
34075227150000,222.8587589494436
34075227190000,219.1292029690137
34075227210000,218.32510975762355
34075227260000,224.81922476202374
34075227300000,214.1010052152274
34075227330000,214.47834475707893
34075227340000,210.84401990613654
34075227360000,211.198585711849
34075227370000,235.089532310239
34075227470000,224.73168021710026
34075227480000,213.22767122164458
34075239730000,222.06032070585812
34075239770000,220.82771802676396
34075239790000,211.03016078998382
34075239900000,210.17896562670018
34075239910000,210.39083656178278
34075240070000,224.09940080223942
34075240100000,233.6133000993134
34075240130000,215.75791178736395
34075240210000,219.21102410687277
34075240220000,222.26757098550786
34075240380000,221.25565617768
34075240390000,215.5457704456291
34075240420000,223.56425725019105
34075240440000,213.77823196996516
34075240480000,215.26654892314605
34075240520000,218.99999944292074
34075240560000,224.78998008970265
34075240640000,229.46179080519696
34075240690000,208.64912812143254
34075240790000,211.74675102758658
34075240810000,217.46572884107744
34075241030000,215.0506387039172
34075241080000,209.64152854195368
34075214200000,248.6936142849984
34075214430000,247.6256299562554
34075214590000,240.72228563397977
34075214640000,233.00125643401847
34075214980000,244.5800027502223
34075215020000,238.10030586563482
34075215090000,249.14848206122053
34075215110000,240.12314148377732
34075215120000,243.2848900358116
34075215150000,245.53222665767953
34075215180000,236.76070076059625
34075215190000,247.32014972206784
34075215210000,249.6813640694804
34075215230000,248.19987395580324
34075215250000,238.87884042104204
34075215270000,228.7991002697903
34075215320000,247.0511020656121
34075215370000,228.46110367425314
34075215380000,232.63265683129146
34075215410000,245.79079770607476
34075215420000,242.7155038050198
34075215450000,250.1524144923456
34075215550000,243.46854624262474
34075215570000,239.14747842898214
34075215660000,247.0452861976161
34075215710000,245.60981755211458
34075215720000,240.25836780279946
34075215820000,243.45485780363515
34075215950000,246.4016461807002
34075216110000,244.34061762492928
34075216220000,237.5749827193977
34075216280000,245.65651554229288
34075216290000,246.09781747575317
34075226960000,222.3311328813051
34075226970000,227.5314061244367
34075227020000,230.1330451838925
34075227080000,231.05635985026962
34075243260000,216.65100390562944
34075243310000,243.39165375401257
34075243340000,248.11434175946266
34075243350000,244.7807829453479
34075243380000,214.89186574269834
34075243440000,226.67140318713396
34075243490000,220.91879683086384
34075243520000,243.21475987624612
34075243550000,242.86679907570272
34075243740000,215.63739333064763
34075243790000,245.46872505770418
34075243800000,242.80030668670508
34075243820000,242.63112404672407
34075243830000,238.98531370831958
34075243860000,217.48912268815442
34075243870000,238.56682107852146
34075243880000,239.01611581201874
34075243890000,236.4243796359299
34075243930000,220.2753416209946
34075244050000,246.07860137488709
34075244060000,220.7584991527922
34075244120000,213.83929307362388
34075244130000,215.2174154765326
34075244180000,235.9610313334872
34075244190000,234.4102043374169
34075244200000,237.10900154787475
34075244210000,241.1878699125575
34075244220000,237.5965722099266
34075244230000,238.1447419721159
34075244340000,246.714042631038
34075244400000,220.2590909046164
34075244420000,219.5834569648661
34075244430000,225.94186707710986
34075244440000,225.263898626336
34075244450000,215.5952991040526
34075241160000,212.71987484895624
34075241180000,212.83095153791788
34075241220000,212.9020975424373
34075241350000,223.6860996023339
34075241410000,221.00898708214692
34075241660000,214.2669707455341
34075241730000,217.91935787628782
34075241780000,211.26922358852295
34075241790000,209.01007379353135
34075241800000,208.50295126872993
34075242170000,231.08320819607871
34075242180000,232.69730877524054
34075242230000,211.41538279737728
34075242290000,218.90561523877324
34075242340000,224.33421608396236
34075242410000,210.95190597152254
34075242510000,221.9225069235368
34075242620000,258.57377952630287
34075242750000,232.40252132968905
34075242860000,219.28345877758838
34075242870000,217.52158463832396
34075242880000,217.67493843639778
34075242940000,211.97596102586823
34075242950000,219.0827569864138
34075242970000,223.55239083609607
34075243000000,255.1461744516976
34075243100000,209.5205988608008
34075243250000,255.73672349230594
34075243420000,210.81628665436327
34075243460000,214.79392341461835
34075243850000,218.29334485847124
34075243970000,215.949830850371
34075243980000,217.22805462328762
34075244000000,258.2058535567612
34075244020000,228.9131538873467
34075227090000,231.35436577814195
34075227130000,234.48949423610085
34075227230000,232.8900321901263
34075227240000,232.1647871673421
34075227250000,232.1845255857913
34075227280000,233.35916366092687
34075227380000,228.69650670635
34075227400000,225.73114723531054
34075227410000,229.74077623707547
34075227420000,227.7397018353987
34075227430000,235.03763068043145
34075227440000,229.08584170826845
34075227490000,230.34160463236066
34075227500000,230.5273502288005
34075227560000,229.2442130174881
34075227580000,231.1601864448129
34075240490000,229.88604570726753
34075240680000,234.3771658653916
34075240720000,229.67689279721066
34075240740000,229.60111276418743
34075240780000,232.36914810381307
34075240830000,234.07402866166288
34075240870000,243.63778059126957
34075240880000,235.99406384100794
34075240890000,238.1432825822446
34075241490000,238.53821078801047
34075241520000,238.77563111103171
34075241530000,242.42206768774514
34075241580000,225.2790679788098
34075242440000,237.51881299432065
34075242560000,232.01150583153284
34075243080000,236.18792128903246
34075243680000,232.07631329098416
34075243690000,231.12513841268174
34075244260000,239.7404843558899
34075244620000,243.51330160016218
34075244630000,217.51228938943242
34075244650000,236.87897020342297
34075244670000,237.7141754605947
34075244700000,217.84902033837375
34075244730000,237.3687191396228
34075244840000,242.45988413542327
34075244880000,236.98625660239972
34075244890000,235.8137446062435
34075245280000,244.66539184055534
34075245290000,244.38804499898774
34075245300000,243.89726629481726
34075245310000,243.58665148373592
34075245320000,244.01594654167317
34075245330000,247.27082593176158
34075245340000,244.77369464677932
34075245350000,243.36657867387746
34075245360000,244.07449530682473
34075245390000,242.92862180337994
34075245400000,240.8921121528514
34075245410000,239.73286356651363
34075245640000,215.5307678862967
34075245770000,220.24507500672783
34075245810000,244.09424891947202
34075245820000,248.28819165074455
34075245940000,216.8715475305854
34075245970000,242.6803994237193
34075245980000,238.12071218235104
34075246020000,238.30758578927532
34075246040000,222.2904503829378
34075246070000,237.6599581380314
34075246090000,251.26405129152707
34075246110000,250.07975350591266
34075246120000,251.10584809221777
34075246140000,242.75425417904006
34075244080000,208.70550913134795
34075244100000,207.97041439378737
34075244240000,216.72941591045029
34075244280000,211.56855281475285
34075244290000,210.21345343831024
34075244330000,213.0673398661359
34075244530000,216.82790510401375
34075244570000,258.22944354417604
34075244740000,213.7151445378767
34075244960000,233.81658781307814
34075245040000,255.24833999321177
34075245050000,255.5994047679573
34075245060000,255.96259685417274
34075245180000,254.81321664672953
34075245190000,255.06061410288225
34075245210000,225.19722378788413
34075245220000,223.44446859890388
34075245250000,233.6514774659332
34075245380000,229.68210307097385
34075245430000,254.50430888208757
34075245440000,203.81555240588955
34075245630000,209.5125769952969
34075245680000,255.6644192070162
34075245830000,254.13895990680396
34075245900000,208.97651730147678
34075245930000,220.09954685754127
34075245950000,214.49713181028875
34075245990000,252.28693762296342
34075246030000,256.2796226297325
34075246130000,203.91873945612167
34075246220000,256.17560360389336
34075246250000,250.70299397272962
34075246300000,204.1210047449772
34075246480000,254.5321590231603
34075244350000,236.93155153701764
34075244590000,234.88586586437407
34075244610000,232.28506378351992
34075244640000,243.31925295349757
34075245100000,231.22642337413095
34075245370000,233.8875947560712
34075245690000,238.93404659685947
34075245870000,248.07664919205212
34075246320000,230.85343930963174
34075246820000,249.93485507246874
34075246840000,234.38933206640735
34075246850000,234.19904554234654
34075246890000,230.80878891826643
34075247000000,231.49437970079342
34075247010000,231.55923010282683
34075247130000,232.7147417467624
34075247210000,229.21130371901043
34075247270000,248.1990900268457
34075247570000,231.266012081467
34075247580000,230.53433197821434
34075247620000,230.49973240575045
34075247640000,231.01588281040392
34075247660000,245.73577199310358
34075247730000,240.99134062920493
34075247780000,244.2815025635172
34075247830000,243.14115488871207
34075247840000,242.20126238365572
34075247850000,242.69438842066458
34075247890000,229.2219096068361
34075247940000,249.36114290416938
34075248040000,245.97155222208153
34075248050000,244.88966221534187
34075248190000,230.99235875551196
34075248360000,243.7083153945747
34075246570000,251.51754170887938
34075246620000,254.12244447878913
34075246630000,253.0131122891445
34075246670000,254.12941389826946
34075246780000,250.5740379441227
34075246880000,253.64512010520406
34075246900000,252.9986620902604
34075246920000,250.39921830464638
34075246950000,229.36912010626813
34075246970000,218.82092186439348
34075247120000,218.84416855409097
34075247250000,249.35457770005632
34075247260000,253.74002830603678
34075247280000,255.19451721178663
34075247370000,217.27695204476416
34075247410000,214.97041212382476
34075247440000,252.76060362451605
34075247480000,252.33020713569283
34075247490000,251.88601081050734
34075247520000,233.3951914837094
34075247760000,252.78132612657924
34075247900000,209.32327400235164
34075247910000,233.62671585547582
34075247960000,253.78519292477327
34075248100000,215.1207638713557
34075248110000,207.74797209786385
34075248160000,208.9558669538081
34075248220000,229.44226937824567
34075248260000,228.24347067722624
34075248310000,236.62884898839187
34075248350000,253.61905854234905
34075248390000,252.76823449631925
34075248400000,251.13839674407137
34075248470000,238.37234248776295
34075246150000,242.15917636667666
34075246210000,217.65714948834227
34075246230000,250.21170482935418
34075246310000,251.2203662797124
34075246340000,219.69586272988886
34075246490000,217.29368649280272
34075246500000,217.08445450594803
34075246520000,247.31188439726208
34075246530000,247.48404884906796
34075246550000,249.08103146998022
34075246590000,243.4247229847008
34075246600000,243.17377545346514
34075246610000,247.3833475601371
34075246690000,244.4171616655629
34075246740000,250.80985122718695
34075246790000,236.64636918570974
34075246800000,238.92159076993116
34075246960000,242.62095492207698
34075247020000,249.47437010353457
34075247030000,244.13101468399003
34075247040000,249.46682386481774
34075247050000,247.72461954162532
34075247060000,247.08833371935384
34075247070000,247.67457546045844
34075247080000,245.49662646370294
34075247090000,249.04361928647768
34075247100000,246.74580078791286
34075247110000,242.74633034744002
34075247150000,220.05140281826473
34075247170000,235.93581735413565
34075247180000,233.3628966432869
34075247190000,234.34549047099128
34075247200000,235.61282324535284
34075247230000,216.75933840804737
34075248370000,246.1768642992176
34075248380000,247.18066046747524
34075248450000,232.17022579822898
34075606570000,223.6926345528006
34075606600000,224.01779644901814
34075612590000,226.1207378880979
34075612830000,226.80768265160097
34075612990000,228.59888128485142
34075253270000,212.71095059651392
34075253280000,212.37421515234473
34075253320000,256.5843716675283
34075253360000,212.05325429349094
34075253390000,237.07828418723773
34075253440000,234.05955848882522
34075253450000,225.18045632004515
34075253560000,218.15298603025477
34075253600000,219.0174740379157
34075253620000,228.43365984091434
34075253660000,230.64233555140132
34075253670000,230.13989247784372
34075253680000,217.86183500813522
34075253690000,225.3634645276245
34075253700000,225.13696263492156
34075253890000,218.48335333401974
34075253950000,216.27380445726877
34075253990000,251.47667411694857
34075254000000,258.8102392278405
34075254010000,251.73640547512653
34075254030000,258.37969396594826
34075254040000,259.61420460606814
34075254050000,254.7271121044857
34075254060000,259.2944378161445
34075254070000,252.38602728217046
34075254080000,233.4269540819683
34075254150000,237.45114970812207
34075254160000,255.98134830634442
34075254170000,252.86165524710214
34075254270000,258.7385129004025
34075254280000,259.1447410673723
34075254290000,253.1717016705722
34075254310000,254.00529019588066
34075254320000,253.6258852286298
34075247310000,219.4603646837236
34075247360000,241.55918700048997
34075247400000,252.48727063585667
34075247530000,225.6066354710832
34075247650000,226.01964765337894
34075247670000,246.52680274599436
34075247680000,248.17911279653723
34075247770000,216.37827958616805
34075247790000,245.98015348646362
34075247800000,216.89056574247036
34075247810000,234.0781560597529
34075247860000,244.3388880923432
34075247870000,248.24945740167558
34075247980000,248.04673813151447
34075247990000,225.796872142297
34075248010000,236.1496839996965
34075248070000,236.05201531804383
34075248080000,237.2059215715074
34075248130000,236.1920921944217
34075248150000,234.05536118934498
34075248170000,235.73216774682686
34075248200000,238.4959907480599
34075248210000,235.9278050880209
34075248440000,212.45582385418595
34075248480000,239.04802476740684
34075248490000,241.0275733408339
34075248500000,240.1544089411801
34075248510000,226.95941545723434
34075248530000,233.71912764234327
34075248540000,237.1955371379475
34075248550000,239.80568940607745
34075608820000,223.60758342724267
34075609020000,221.46098686058025
34075615540000,219.16593275561823
34075615560000,220.35893983746766
34075615570000,220.38113809601472
34075254330000,229.77430503629068
34075254390000,257.6856993137794
34075254400000,251.43414538142935
34075254410000,215.7775732603719
34075254480000,259.41031853342173
34075254500000,255.53994695091882
34075254530000,253.854965493244
34075254610000,257.36932972850224
34075254620000,252.59013932294658
34075254630000,216.2487968944015
34075254690000,255.03310926349704
34075254720000,249.59522192845222
34075254770000,229.2193731455382
34075254840000,260.0500730190075
34075254850000,253.332664402005
34075254860000,253.88134766758435
34075254870000,253.5066536780384
34075254880000,253.9955384528409
34075254910000,214.16261315475006
34075254940000,257.9250431226067
34075254950000,257.02799173853896
34075254960000,254.3285404154289
34075255110000,224.98766479381425
34075255190000,257.1488787565363
34075255230000,223.6212675251303
34075255250000,222.90436161363124
34075255270000,224.29127561156764
34075255290000,204.6903517309178
34075255320000,255.2556737949488
34075255340000,251.50768990088406
34075255350000,250.9711347439418
34075255360000,254.7714132422859
34075255740000,230.5778031982444
34075255770000,232.02088146241374
34075255830000,231.37621562938745
34075255850000,228.90850245910042
34075255920000,230.95445092918462
34075255980000,230.16330609404454
34075255990000,205.30786519576392
34075256010000,229.3344728201452
34075256020000,205.87085868831483
34075600220000,230.3610657135389
34075600230000,229.68459206861874
34075600250000,228.66273274391295
34075600310000,229.0625623521413
34075600360000,228.58275218639707
34075600390000,228.96258391454197
34075600410000,228.4322011926336
34075600650000,231.28659507151093
34075600710000,231.16184780350972
34075600820000,230.2918592048878
34075601110000,229.39645583698973
34075601150000,229.46808917591673
34075601180000,228.99567331143072
34075601210000,228.6453939916135
34075601220000,229.08650973302346
34075601280000,231.32107609293917
34075601340000,230.64607111542438
34075601350000,230.20804619203525
34075601410000,229.90204026056182
34075601510000,226.56795548780184
34075601520000,226.71360445802975
34075601530000,226.4308631645906
34075601540000,226.10959565073216
34075601610000,226.30065239282254
34075602230000,224.44829706243274
34075602440000,226.14714389937467
34075602800000,218.16601173510492
34075602810000,218.3798376414751
34075602820000,218.52237568181954
34075602840000,218.4460942501421
34075602880000,218.3252779669138
34075604080000,220.5209849741803
34075604100000,220.28340100012596
34075604110000,220.13224254698818
34075604150000,219.568034137985
34075604840000,216.91507574065457
34075609230000,252.10444117187853
34075609260000,250.39531542795638
34075609320000,251.92788198903125
34075609400000,253.40005126684994
34075609410000,252.81584708958604
34075609440000,252.7766100924343
34075609470000,250.48597975909126
34075611190000,214.4533092242489
34075611900000,204.81104320581278
34075612010000,204.41216097899098
34075612110000,204.29811597605186
34075612130000,204.25201617739714
34075612200000,204.18391190361064
34075612330000,204.5859264662755
34075615630000,212.78893049529796
34077200090000,254.52219098536474
34077200100000,253.91794880213752
34077200220000,250.6803137161008
34077200230000,250.43540755795863
34077200440000,255.29477300074836
34077200450000,255.16764460660016
34077201110000,253.201592008499
34077202890000,260.48288994742285
34077202900000,252.9786830323936
34077203490000,245.68271799312578
34077203640000,246.73893328293937
34077203690000,249.14373863008277
34077203710000,247.29848200943695
34077203830000,247.3676362519942
34077600330000,246.90500848406518
34077600370000,227.14740521885543
34077200030000,249.44684265799256
34077200460000,264.43488101435133
34077200770000,264.68480356695056
34077200790000,261.37337698747496
34077201920000,265.6535857906831
34077202020000,247.65946694816031
34077202200000,249.132741026351
34077202610000,262.45381789440233
34077202780000,248.14522729548744
34077202950000,263.0796740515394
34077600110000,249.84785747221866
34077202830000,244.70228874816226
34077203000000,244.64607409123752
34077203110000,245.56217030421968
34077203120000,245.69144181543112
34077203440000,246.1850127054501
34077203450000,244.79204020147245
34077203530000,246.73425899931388
34077203540000,244.90516967802532
34077203550000,248.50198199954326
34077203600000,246.67904119236042
34077203610000,245.95476009000336
34077203620000,247.53369393146662
34077203730000,246.84603642704366
34077203740000,246.07155114364812
34077200060000,254.61222170526761
34077200710000,267.3861416880148
34077200980000,254.49981292247642
34077201140000,270.81064843858456
34077201780000,267.03156516204035
34077202270000,240.09098260490174
34077202410000,265.0465535022048
34077202420000,265.7325388100642
34077202500000,265.47825795282705
34077202510000,264.2052419565291
34077202530000,265.9042625230092
34077202590000,263.68982269134193
34077202910000,263.49925702533517
34077203140000,241.72004495321613
34077203150000,242.93765835239148
34077203170000,241.57454983041714
34077203180000,242.7862285674094
34077203190000,240.61363774530417
34077203210000,241.33311837948204
34077203220000,243.83848202497057
34077203230000,242.9646765978522
34077203240000,245.0079276864745
34077203250000,243.64198819379035
34077203260000,241.8574137012358
34077203270000,242.5172048719267
34077203300000,241.4587244148614
34077203360000,238.61842701724063
34077203390000,244.53140083200572
34077203400000,243.61813798147375
34077203410000,243.24201897171696
34077203430000,239.8982761304111
34077203470000,242.09696922429865
34077203500000,236.90632010394128
34077203630000,244.80918039370823
34077203800000,244.49415925967196
34077203810000,243.91480489933338
34077203820000,263.80635252981784
34077600400000,265.5234492533337
34079202060000,79.47532051623446
34079202100000,87.09697068617388
34079202390000,82.26719777431487
34079202400000,81.34046447463153
34079202480000,81.49438021566817
34079202500000,81.64249187654191
34079601000000,82.57792531026823
34079201020000,79.12556563049455
34079201200000,85.2512428873777
34079201210000,84.1179621055977
34079201230000,82.60462192066646
