API_WELLNO,WH_LAT,WH_LONG,CONAME,DT_APP_ISSUED,DT_APP_RECVD,APP_TYP,APPNO,EXIST_WELL,LOCATION_ID,RIG_TYP,PROP_WLTYPE,PROP_WELL_CLASS,APP_TYP_Description
34151202010000,40.851291466396,-81.3570787871,ALSID OIL & GAS,08/19/1998,08/06/1998,PA,aCLEV000028,True,aCLEV000028,SERV,OG_R,,Plug and Abandon
34067207270000,40.329079709796,-81.2226385037206,RANGE OPERATING COMPANY,08/26/1998,08/13/1998,PA,aCLEV000029,True,aCLEV000029,SERV,OG_R,,Plug and Abandon
34073230420000,39.5005679741101,-82.3057997790478,OAK DALE DRILLING CO,08/26/1998,08/13/1998,PA,aCLEV000030,True,aCLEV000030,SERV,OG_R,,Plug and Abandon
34029205570000,40.8901042948282,-81.0832161290614,"PETROX, INC",08/26/1998,08/13/1998,PA,aCLEV000031,True,aCLEV000031,SERV,OG_R,,Plug and Abandon
34083230250000,40.5210756921565,-82.2226862405235,MARAM ENERGY INC,08/26/1998,08/13/1998,RP,aCLEV000032,True,aCLEV000032,SERV,OG_R,,Reissue Plug & Abandon
34083241020000,40.521914109765,-82.328034707424,MARAM ENERGY INC,08/26/1998,08/13/1998,PB,aCLEV000033,True,aCLEV000033,SERV,OG_R,POOL,Plug Back
34167293670000,39.4725859349733,-81.5466569678647,ENERGY SEARCH INC,08/26/1998,08/13/1998,NW,aCLEV000034,False,aCLEV000034,RTA,OG_R,POOL,Drill New Well
34167293680000,39.4683921191383,-81.5508940837608,ENERGY SEARCH INC,08/27/1998,08/13/1998,NW,aCLEV000035,False,aCLEV000035,RTA,OG_R,POOL,Drill New Well
34009236880000,39.1925148274821,-82.0233297165785,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000036,False,aCLEV000036,RTA,OG_R,POOL,Drill New Well
34009236890000,39.2263421653937,-81.9786219573423,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000037,False,aCLEV000037,RTA,OG_R,POOL,Drill New Well
34105235260000,39.1864404370438,-82.0251349211339,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000038,False,aCLEV000038,RTA,OG_R,POOL,Drill New Well
34009236860000,39.2232447555055,-81.9737031397321,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000039,False,aCLEV000039,RTA,OG_R,POOL,Drill New Well
34009236870000,39.20336979812,-81.9931372628334,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000041,False,aCLEV000041,,OG_R,POOL,Drill New Well
34105235250000,39.1902989478992,-82.0253205388218,TRIAD RESOURCES INC,08/26/1998,08/13/1998,NW,aCLEV000042,False,aCLEV000042,RTA,OG_R,POOL,Drill New Well
34169252560000,40.8593421854587,-82.0048993448886,RANGE OPERATING COMPANY,08/21/1998,08/17/1998,NX,aCLEV000043,False,aCLEV000043,RTAF,OG_R,POOL,"Drill New Well, directionally"
34169235730000,40.8619552248576,-82.0061451879813,JAMES R SMAIL INC,08/20/1998,08/18/1998,PA,aCLEV000044,True,aCLEV000044,SERV,OG_R,,Plug and Abandon
34119252920000,39.7756775271209,-81.7421821867767,ARTEX OIL COMPANY,08/28/1998,08/18/1998,PA,aCLEV000045,True,aCLEV000045,SERV,OG_R,,Plug and Abandon
34119252470000,40.0123357974288,-81.7563963985107,ARTEX OIL COMPANY,09/01/1998,08/18/1998,PA,aCLEV000046,True,aCLEV000046,SERV,OG_R,,Plug and Abandon
34059231520000,40.120494099778,-81.6896058247669,ARTEX OIL COMPANY,08/28/1998,08/18/1998,RP,aCLEV000047,True,aCLEV000047,SERV,OG_R,,Reissue Plug & Abandon
34167293660000,39.4416749602063,-81.7502235562054,CENTURY WELL SERVICE,08/24/1998,08/19/1998,NW,aCLEV000048,False,aCLEV000048,RTA,OG_R,POOL,Drill New Well
34151222600000,40.7369042447485,-81.2723472839632,"PETROX, INC",08/31/1998,08/17/1998,PA,aCLEV000049,True,aCLEV000049,SERV,OG_R,,Plug and Abandon
34151217370000,40.7762263469723,-81.317839781047,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000050,True,aCLEV000050,SERV,OG_R,,Plug and Abandon
34151217430000,40.8174584815707,-81.2836817427905,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000051,True,aCLEV000051,SERV,OG_R,,Plug and Abandon
34151218370000,40.654082981473,-81.3088402385665,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000052,True,aCLEV000052,SERV,OG_R,,Plug and Abandon
34151220560000,40.6536362437888,-81.3160568742157,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000053,True,aCLEV000053,SERV,OG_R,,Plug and Abandon
34151220840000,40.7346038644125,-81.314611896231,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000054,True,aCLEV000054,SERV,OG_R,,Plug and Abandon
34151220960000,40.7093552371134,-81.3020764470251,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000055,True,aCLEV000055,SERV,OG_R,,Plug and Abandon
34151222390000,40.7738237250006,-81.5867768552832,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000056,True,aCLEV000056,SERV,OG_R,,Plug and Abandon
34151209410000,40.6661617083553,-81.3194385599559,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000057,True,aCLEV000057,SERV,OG_R,,Plug and Abandon
34151212300000,40.7808325727092,-81.3119796815184,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000058,True,aCLEV000058,SERV,OG_R,,Plug and Abandon
34151212380000,40.7891339309189,-81.2535020018964,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000059,True,aCLEV000059,SERV,OG_R,,Plug and Abandon
34151212540000,40.8002936086939,-81.288150913775,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000060,True,aCLEV000060,SERV,OG_R,,Plug and Abandon
34151212770000,40.8149940600423,-81.2842689476019,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000061,True,aCLEV000061,,OG_R,,Plug and Abandon
34151215210000,40.8058363852381,-81.2370032562704,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000062,True,aCLEV000062,SERV,OG_R,,Plug and Abandon
34151217130000,40.7642279563406,-81.3096777356636,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000063,True,aCLEV000063,SERV,OG_R,,Plug and Abandon
34151202480000,40.7145985417672,-81.3654757533974,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000064,True,aCLEV000064,SERV,OG_R,,Plug and Abandon
34151228460000,40.7580265997878,-81.2206939325101,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000065,True,aCLEV000065,SERV,OG_R,,Plug and Abandon
34151228580000,40.6568331752907,-81.2857942435156,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000066,True,aCLEV000066,SERV,OG_R,,Plug and Abandon
34151222830000,40.7383106222638,-81.200683466161,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000067,True,aCLEV000067,SERV,OG_R,,Plug and Abandon
34151231950000,40.8092882270517,-81.2363594134185,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000068,True,aCLEV000068,SERV,OG_R,,Plug and Abandon
34151232850000,40.7724622959719,-81.339029852543,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000069,True,aCLEV000069,SERV,OG_R,,Plug and Abandon
34151233240000,40.8076845515069,-81.2939767120563,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000070,True,aCLEV000070,SERV,OG_R,,Plug and Abandon
34151242040000,40.8255841939484,-81.2479376777127,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000071,True,aCLEV000071,SERV,OG_R,,Plug and Abandon
34151243200000,40.6764002215677,-81.3140284808603,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000072,True,aCLEV000072,SERV,OG_R,,Plug and Abandon
34169242080000,40.830693034328,-81.9818052772815,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000073,True,aCLEV000073,SERV,OG_R,,Plug and Abandon
34169247150000,40.7676721489894,-81.8527256565135,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000074,True,aCLEV000074,SERV,OG_R,,Plug and Abandon
34169246550000,40.7641725750894,-81.8265505712281,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000075,True,aCLEV000075,SERV,OG_R,,Plug and Abandon
34029213530000,40.7553096892382,-80.9967481328935,"PETROX, INC",08/27/1998,08/17/1998,PA,aCLEV000076,True,aCLEV000076,SERV,OG_R,,Plug and Abandon
34075246570000,40.5999404213119,-81.700912045661,"PETROX, INC",08/27/1998,08/17/1998,PA,aCLEV000077,True,aCLEV000077,SERV,OG_R,,Plug and Abandon
34151228210000,40.7396286984532,-81.2576803667954,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000078,True,aCLEV000078,SERV,OG_R,,Plug and Abandon
34151222850000,40.7255551404434,-81.2260107816203,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000079,True,aCLEV000079,SERV,OG_R,,Plug and Abandon
34151223410000,40.7376482321567,-81.2777468623141,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000080,True,aCLEV000080,SERV,OG_R,,Plug and Abandon
34151223530000,40.7056963838634,-81.4142515932155,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000081,True,aCLEV000081,SERV,OG_R,,Plug and Abandon
34151223540000,40.7544873309874,-81.5582380036846,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000082,True,aCLEV000082,SERV,OG_R,,Plug and Abandon
34151223860000,39.7686046161353,-81.2900090264859,"PETROX, INC",08/31/1998,08/17/1998,PA,aCLEV000083,True,aCLEV000083,SERV,OG_R,,Plug and Abandon
34151227260000,40.7173551951171,-81.2047016247605,"PETROX, INC",08/28/1998,08/17/1998,PA,aCLEV000084,True,aCLEV000084,SERV,OG_R,,Plug and Abandon
34151227300000,40.7332451094543,-81.2639346397544,"PETROX, INC",08/31/1998,08/17/1998,PA,aCLEV000085,True,aCLEV000085,SERV,OG_R,,Plug and Abandon
34153220100000,41.1014988101616,-81.6084035933486,EQUITY OIL & GAS FUNDS INC,09/02/1998,08/20/1998,PA,aCLEV000086,True,aCLEV000086,SERV,OG_R,,Plug and Abandon
34153220120000,41.0987109966019,-81.6064093198611,EQUITY OIL & GAS FUNDS INC,09/02/1998,08/20/1998,PA,aCLEV000087,True,aCLEV000087,SERV,OG_R,,Plug and Abandon
34075249520000,40.476463548967,-81.849409200164,EQUITY OIL & GAS FUNDS INC,09/01/1998,08/20/1998,PA,aCLEV000088,True,aCLEV000088,SERV,OG_R,,Plug and Abandon
34169229430000,40.6995984044816,-81.8829272537355,EQUITY OIL & GAS FUNDS INC,09/02/1998,08/20/1998,RP,aCLEV000089,True,aCLEV000089,SERV,OG_R,,Reissue Plug & Abandon
34007232240000,41.5172497137747,-80.8861478916871,"PETROX, INC",09/01/1998,08/20/1998,RP,aCLEV000091,True,aCLEV000091,SERV,OG_R,,Reissue Plug & Abandon
34127257840000,39.6575925425919,-82.1112576610758,BT ENERGY CORP,09/01/1998,08/20/1998,PA,aCLEV000092,True,aCLEV000092,SERV,OG_R,,Plug and Abandon
34115218770000,39.5715566376247,-81.8434420491567,BT ENERGY CORP,09/01/1998,08/20/1998,PA,aCLEV000093,True,aCLEV000093,SERV,OG_R,,Plug and Abandon
34085208960000,41.7863431083562,-81.0283781403558,"PETROX, INC",09/01/1998,08/20/1998,RP,aCLEV000094,True,aCLEV000094,SERV,OG_R,,Reissue Plug & Abandon
34119281940000,40.076877387035,-81.9574009691304,EXCO - NORTH COAST ENERGY INC,09/10/1998,08/20/1998,NW,aCLEV000095,False,aCLEV000095,RTAF,OG_R,POOL,Drill New Well
34171200630000,41.5216722798248,-84.4594845796044,TRENDWELL ENERGY CORP,09/03/1998,08/20/1998,NW,aCLEV000096,False,aCLEV000096,RTAF,ST_R,EW,Drill New Well
34171200620000,41.5196144306886,-84.4594230537085,TRENDWELL ENERGY CORP,09/02/1998,08/20/1998,NW,aCLEV000097,False,aCLEV000097,RTAF,OG_R,EOUT,Drill New Well
34059239050000,39.9164733652759,-81.5616058818739,GEORGETOWN OIL,09/09/1998,08/28/1998,NW,aCLEV000098,False,aCLEV000098,CT,OG_R,POOL,Drill New Well
34121238570000,39.8315626594,-81.6243348583118,KINGSTON OIL CORP,09/16/1998,08/28/1998,RN,aCLEV000099,True,aCLEV000099,RTA,OG_R,POOL,Reissue New Well
34121239160000,39.8211369681481,-81.6532863819747,KINGSTON OIL CORP,09/16/1998,08/28/1998,NW,aCLEV000100,False,aCLEV000100,RTA,OG_R,EOUT,Drill New Well
34121239170000,39.8261209128965,-81.6346398265356,KINGSTON OIL CORP,09/16/1998,08/28/1998,NW,aCLEV000101,False,aCLEV000101,RTA,OG_R,POOL,Drill New Well
34013700130000,40.0025106477482,-80.9222089242541,OHIO VALLEY COAL CO,09/01/1998,08/31/1998,PR,aCLEV000102,True,aCLEV000102,RTAF,OG_R,,Reopen Plug and Abandon
34103217690000,41.0737224457511,-81.8294673993586,KING DRILLING CO,09/09/1998,08/27/1998,PA,aCLEV000103,True,aCLEV000103,SERV,OG_R,,Plug and Abandon
34103216310000,41.1098229192754,-81.7522559318625,KING DRILLING CO,09/09/1998,08/27/1998,PA,aCLEV000104,True,aCLEV000104,SERV,OG_R,,Plug and Abandon
34157248370000,40.4132866567801,-81.5080408988524,AW TIPKA OIL & GAS INC,09/09/1998,08/27/1998,RP,aCLEV000105,True,aCLEV000105,SERV,OG_R,,Reissue Plug & Abandon
34133222100000,41.0304527386076,-81.0446799283702,VIKING RESOURCES LLC,09/09/1998,08/27/1998,PA,aCLEV000106,True,aCLEV000106,SERV,OG_R,,Plug and Abandon
34059239070000,40.0282580436238,-81.6899684435578,OHIO L & M CO INC,09/16/1998,08/27/1998,NW,aCLEV000107,False,aCLEV000107,RTA,OG_R,EDPW,Drill New Well
34073234940000,39.524216392356,-82.5997916392633,CHESAPEAKE APPALACHIA LLC,09/08/1998,08/27/1998,NW,aCLEV000108,False,aCLEV000108,RTAF,OG_R,EDPW,Drill New Well
34169244300000,40.7653530356223,-81.734659694257,MB OPERATING CO INC,09/11/1998,08/31/1998,PA,aCLEV000110,True,aCLEV000110,SERV,OG_R,,Plug and Abandon
34085209060000,41.7993015474166,-81.033037382536,"PETROX, INC",09/09/1998,08/31/1998,PA,aCLEV000111,True,aCLEV000111,SERV,OG_R,,Plug and Abandon
34117218900000,40.5488663074663,-82.8947351437284,JERRY MOORE INC,09/09/1998,08/31/1998,PA,aCLEV000112,True,aCLEV000112,SERV,OG_R,,Plug and Abandon
34151251170000,40.6878491494503,-81.5817210506132,MB OPERATING CO INC,09/17/1998,08/31/1998,NW,aCLEV000113,False,aCLEV000113,RTAF,OG_R,EOUT,Drill New Well
34045212320000,39.711816488331,-82.4997689570698,GEOPETRO LLC,09/09/1998,08/31/1998,NW,aCLEV000114,False,aCLEV000114,RTAF,OG_R,POOL,Drill New Well
34007232700000,41.6702073661273,-80.6596183571332,FREMONT ENERGY INC,09/09/1998,08/31/1998,PA,aCLEV000115,True,aCLEV000115,SERV,OG_R,,Plug and Abandon
34157247940000,40.5491773602578,-81.0210198371524,MB OPERATING CO INC,09/11/1998,08/31/1998,PA,aCLEV000117,True,aCLEV000117,SERV,OG_R,,Plug and Abandon
34085208940000,41.7830832200674,-81.020201229008,"PETROX, INC",09/09/1998,08/31/1998,PA,aCLEV000118,True,aCLEV000118,SERV,OG_R,,Plug and Abandon
34153212050000,41.1343876883958,-81.6716366087938,COPLEY OIL & GAS,09/15/1998,09/02/1998,PA,aCLEV000120,True,aCLEV000120,SERV,OG_R,,Plug and Abandon
34045205000000,39.8851159924242,-82.4913409755374,NGO DEVELOPMENT CORP.,09/14/1998,09/01/1998,PA,aCLEV000122,True,aCLEV000122,SERV,OG_R,,Plug and Abandon
34111237290000,39.5855193139164,-81.1938968210066,HOWELLS OIL & GAS,09/15/1998,09/01/1998,NW,aCLEV000123,False,aCLEV000123,CT,OG_R,POOL,Drill New Well
34059224800000,40.0460273412888,-81.4732186969179,BELDEN & BLAKE CORPORATION,09/14/1998,09/01/1998,PA,aCLEV000124,True,aCLEV000124,SERV,OG_R,,Plug and Abandon
34033200970000,40.8625180758562,-82.9483049783954,COLUMBUS OILFIELD EXPLORATION COMPANY,09/11/1998,09/01/1998,PA,aCLEV000125,True,aCLEV000125,SERV,OG_R,,Plug and Abandon
34073226270000,39.5922232987223,-82.3202710944915,KILBARGER INVESTMENTS INC,09/15/1998,09/02/1998,PA,aCLEV000127,True,aCLEV000127,SERV,OG_R,,Plug and Abandon
34093211510000,41.3295092665646,-81.9693171520068,BARNARD RITA,09/15/1998,09/02/1998,PA,aCLEV000128,True,aCLEV000128,SERV,OG_R,,Plug and Abandon
34167293700000,39.4591202987099,-81.5621413421803,ENERGY SEARCH INC,09/16/1998,09/03/1998,NW,aCLEV000129,False,aCLEV000129,RTA,OG_R,POOL,Drill New Well
34167293710000,39.4618574568467,-81.5194231211547,ENERGY SEARCH INC,09/16/1998,09/03/1998,NW,aCLEV000130,False,aCLEV000130,RTA,OG_R,POOL,Drill New Well
34007241040000,41.9079187785447,-80.6086289133722,SUMMIT PETROLEUM INC,09/17/1998,09/03/1998,NW,aCLEV000131,False,aCLEV000131,RTAF,OG_R,EDPW,Drill New Well
34007241050000,41.9037555501694,-80.6142607444635,SUMMIT PETROLEUM INC,09/17/1998,09/03/1998,NW,aCLEV000132,False,aCLEV000132,RTAF,OG_R,EDPW,Drill New Well
34163209190000,39.3184172609928,-82.7108811441167,KASTLE RESOURCES ENTERPRISES INC,09/15/1998,09/03/1998,NW,aCLEV000133,False,aCLEV000133,RTAF,OG_R,EOUT,Drill New Well
34157250400000,40.395373956596,-81.4188377457708,FRANKLIN GAS & OIL CO LLC,09/22/1998,09/03/1998,NW,aCLEV000134,False,aCLEV000134,RTAF,OG_R,EOUT,Drill New Well
34089227400000,40.0446533719131,-82.2524894651266,KENOIL LLC,09/15/1998,09/03/1998,PA,aCLEV000135,True,aCLEV000135,SERV,OG_R,,Plug and Abandon
34045212330000,39.6744369799958,-82.5110131439243,MFC DRILLING INC,09/16/1998,09/04/1998,NW,aCLEV000136,False,aCLEV000136,RTAF,OG_R,EOUT,Drill New Well
34105235300000,39.1573461729791,-82.0590980703032,HOUGHTON INVESTMENTS LLC,09/18/1998,09/08/1998,NW,aCLEV000137,False,aCLEV000137,RTA,OG_R,POOL,Drill New Well
34105235290000,39.1575810388276,-82.055887436645,HOUGHTON INVESTMENTS LLC,09/18/1998,09/08/1998,NW,aCLEV000138,False,aCLEV000138,RTA,OG_R,POOL,Drill New Well
34075252890000,40.5088146941048,-81.9750326466066,MESCKO PRODUCING & OPERATING CO. INC.,09/16/1998,09/08/1998,NW,aCLEV000139,False,aCLEV000139,RTAF,OG_R,POOL,Drill New Well
34151251200000,40.6980128003969,-81.5406816464111,MB OPERATING CO INC,09/18/1998,09/08/1998,NW,aCLEV000140,False,aCLEV000140,RTAF,OG_R,POOL,Drill New Well
34105235280000,39.1629610137831,-82.0774904797468,HOUGHTON INVESTMENTS LLC,09/18/1998,09/08/1998,NW,aCLEV000141,False,aCLEV000141,RTA,OG_R,POOL,Drill New Well
34151226630000,40.9767324866681,-81.3560868531788,ALSID OIL & GAS,09/16/1998,09/08/1998,PA,aCLEV000142,True,aCLEV000142,SERV,OG_R,,Plug and Abandon
34151226690000,40.9772016318315,-81.3618738207195,ALSID OIL & GAS,09/16/1998,09/08/1998,PA,aCLEV000143,True,aCLEV000143,SERV,OG_R,,Plug and Abandon
34169224030000,40.7904437516396,-81.9171131385562,JAMES R BERNHARDT INC,09/16/1998,09/08/1998,PA,aCLEV000144,True,aCLEV000144,SERV,OG_R,,Plug and Abandon
34103225880000,41.0305821697267,-81.7875874797311,JAMES R BERNHARDT INC,09/16/1998,09/08/1998,PA,aCLEV000145,True,aCLEV000145,SERV,OG_R,,Plug and Abandon
34055211100000,41.539002078247,-81.0803287093184,NORTHWOOD ENERGY CORP,09/16/1998,09/08/1998,RP,aCLEV000146,True,aCLEV000146,SERV,OG_R,,Reissue Plug & Abandon
34151247670000,40.6744342367424,-81.5278628406109,MB OPERATING CO INC,09/16/1998,09/08/1998,PA,aCLEV000147,True,aCLEV000147,SERV,OG_R,,Plug and Abandon
34117240230000,40.5422089645849,-82.7784812296916,EDCO DRILLING & PRODUCING,09/16/1998,09/08/1998,PA,aCLEV000148,True,aCLEV000148,RTF,OG_R,,Plug and Abandon
34169252590000,40.9151606282286,-81.8959327858534,CSAPO LIMITED,09/18/1998,09/08/1998,NW,aCLEV000149,False,aCLEV000149,RTAF,OG_R,POOL,Drill New Well
34073234950000,39.5242777670435,-82.6079452285588,CHESAPEAKE APPALACHIA LLC,09/21/1998,09/08/1998,NW,aCLEV000150,False,aCLEV000150,RTAF,OG_R,POOL,Drill New Well
34151251180000,40.6909773732252,-81.536455843822,MB OPERATING CO INC,09/18/1998,09/08/1998,NW,aCLEV000151,False,aCLEV000151,RTAF,OG_R,POOL,Drill New Well
34151251190000,40.6736522653442,-81.4397244795377,MB OPERATING CO INC,09/18/1998,09/08/1998,NW,aCLEV000152,False,aCLEV000152,RTAF,OG_R,POOL,Drill New Well
34151251160000,40.6902815391475,-81.5752684251193,MB OPERATING CO INC,09/15/1998,09/08/1998,NW,aCLEV000153,False,aCLEV000153,RTAF,OG_R,EOUT,Drill New Well
34133241910000,41.1496274011099,-81.3245801503587,EVERFLOW EASTERN PARTNERS LP,09/14/1998,09/09/1998,RR,aCLEV000154,True,aCLEV000154,RTAF,OG_R,POOL,Reissue Revised Location
34127272140000,39.7267091606401,-82.2184917000196,KENOIL LLC,09/18/1998,09/08/1998,NW,aCLEV000155,False,aCLEV000155,RTAF,OG_R,EDPW,Drill New Well
34073234650000,39.5537048179094,-82.5047877640141,COLUMBIA GAS TRANSMISSION LLC,11/18/1998,09/08/1998,CO,aCLEV000156,True,aCLEV000156,RTF,GS_R,STOR,Convert
34075252900000,40.6093060469947,-81.8661173221218,MILLER ROY/R A MILLER ENERGY LLC,09/29/1998,09/10/1998,NW,aCLEV000157,False,aCLEV000157,RTAF,OG_R,POOL,Drill New Well
34127217920000,39.9089959161973,-82.3010055537357,ALTHEIRS OIL INC,09/21/1998,09/10/1998,PA,aCLEV000158,True,aCLEV000158,SERV,OG_R,,Plug and Abandon
34035008530000,41.4793499496739,-81.9510438192641,ZALENSKI TED,09/21/1998,09/10/1998,RP,aCLEV000159,True,aCLEV000159,SERV,OG_R,,Reissue Plug & Abandon
34169252610000,40.8673415381609,-81.9795840631087,BELDEN & BLAKE CORPORATION,09/22/1998,09/10/1998,NW,aCLEV000160,False,aCLEV000160,RTAF,OG_R,POOL,Drill New Well
34169252600000,40.8699524540014,-81.9833420688207,BELDEN & BLAKE CORPORATION,09/22/1998,09/10/1998,NW,aCLEV000161,False,aCLEV000161,RTAF,OG_R,POOL,Drill New Well
34013700140000,40.00454061242,-80.9249403026634,OHIO VALLEY COAL CO,09/14/1998,09/11/1998,PR,aCLEV000164,True,aCLEV000164,SERV,OG_R,,Reopen Plug and Abandon
34115225320000,39.6045000972559,-81.7388930096555,STONEBRIDGE OPERATING CO LLC,09/18/1998,09/11/1998,PA,aCLEV000165,True,aCLEV000165,CT,OG_R,,Plug and Abandon
34115225500000,39.6104313166854,-81.7779082697235,STONEBRIDGE OPERATING CO LLC,09/22/1998,09/11/1998,PA,aCLEV000166,True,aCLEV000166,SERV,OG_R,,Plug and Abandon
34115222390000,39.5981047152182,-81.7433987758025,STONEBRIDGE OPERATING CO LLC,09/22/1998,09/11/1998,PA,aCLEV000167,True,aCLEV000167,SERV,OG_R,,Plug and Abandon
34115222380000,39.464364054893,-81.7432505428255,STONEBRIDGE OPERATING CO LLC,09/22/1998,09/11/1998,PA,aCLEV000168,True,aCLEV000168,SERV,OG_R,,Plug and Abandon
34115231020000,39.6085697236399,-81.7440662841879,STONEBRIDGE OPERATING CO LLC,09/18/1998,09/11/1998,PA,aCLEV000169,True,aCLEV000169,SERV,OG_R,,Plug and Abandon
34115243960000,39.601968372708,-81.7010519811939,CENTURY WELL SERVICE,09/22/1998,09/11/1998,RP,aCLEV000170,True,aCLEV000170,SERV,OG_R,,Reissue Plug & Abandon
34141200510000,39.3710280906857,-82.7651170600836,KASTLE RESOURCES ENTERPRISES INC,10/19/1998,09/11/1998,NW,aCLEV000171,False,aCLEV000171,RTAF,OG_R,EW,Drill New Well
34141200500000,39.3420587158904,-82.768762548068,KASTLE RESOURCES ENTERPRISES INC,10/19/1998,09/11/1998,NW,aCLEV000172,False,aCLEV000172,RTAF,OG_R,EW,Drill New Well
34141200490000,39.338386482747,-82.7633319095707,KASTLE RESOURCES ENTERPRISES INC,10/19/1998,09/11/1998,NW,aCLEV000173,False,aCLEV000173,RTAF,OG_R,EW,Drill New Well
34163209200000,39.3084646929783,-82.7308825232021,KASTLE RESOURCES ENTERPRISES INC,09/23/1998,09/11/1998,NW,aCLEV000174,False,aCLEV000174,RTAF,OG_R,EOUT,Drill New Well
34089256610000,40.170313821862,-82.224042104075,KENOIL LLC,09/22/1998,09/11/1998,NW,aCLEV000175,False,aCLEV000175,RTAF,OG_R,POOL,Drill New Well
34009211530000,39.4573029911613,-82.2039211520541,EDWARDS JIM,09/22/1998,09/11/1998,PA,aCLEV000177,True,aCLEV000177,SERV,OG_R,,Plug and Abandon
34073234430000,39.5575130321847,-82.4088502093273,KILBARGER INVESTMENTS INC,10/16/1998,09/14/1998,PB,aCLEV000178,True,aCLEV000178,SERV,OG_R,POOL,Plug Back
34167256790000,39.5316412294445,-81.500184753685,RECOVERY RESOURCES OF OH,09/23/1998,09/14/1998,RP,aCLEV000179,True,aCLEV000179,SERV,OG_R,,Reissue Plug & Abandon
34117239250000,40.3912415549827,-82.7765046311594,FISHBURN PRODUCING INC,12/03/1998,09/14/1998,PA,aCLEV000180,True,aCLEV000180,SERV,OG_R,,Plug and Abandon
34083239600000,40.2694176319967,-82.4078029121107,FISHBURN PRODUCING INC,09/23/1998,09/14/1998,RP,aCLEV000181,True,aCLEV000181,SERV,OG_R,,Reissue Plug & Abandon
34117237410000,40.5643156357077,-82.6583621763125,FISHBURN PRODUCING INC,09/23/1998,09/14/1998,PA,aCLEV000182,True,aCLEV000182,SERV,OG_R,,Plug and Abandon
34089254880000,40.2280494065179,-82.5535723526821,FISHBURN PRODUCING INC,09/23/1998,09/14/1998,PA,aCLEV000183,True,aCLEV000183,SERV,OG_R,,Plug and Abandon
34083227970000,40.5645874784855,-82.22448437603,MFC DRILLING INC,09/23/1998,09/14/1998,PA,aCLEV000184,True,aCLEV000184,SERV,OG_R,,Plug and Abandon
34127272150000,39.9181268695348,-82.4409623237493,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,09/25/1998,09/15/1998,NW,aCLEV000185,False,aCLEV000185,CRAF,OG_R,POOL,Drill New Well
34127272160000,39.9138060897152,-82.4225000359191,HOPEWELL OIL & GAS DEVELOPMENT COMPANY,09/25/1998,09/15/1998,NW,aCLEV000186,False,aCLEV000186,CRAF,OG_R,POOL,Drill New Well
34089256630000,40.1133527745777,-82.2608245246349,KENOIL LLC,09/29/1998,09/17/1998,NW,aCLEV000187,False,aCLEV000187,RTAF,OG_R,EDPW,Drill New Well
34083241420000,40.466781522013,-82.2467217596858,KENOIL LLC,09/29/1998,09/17/1998,NW,aCLEV000188,False,aCLEV000188,RTAF,OG_R,EDPW,Drill New Well
